GEMS Station Number;Sample Date;Sample Time;Depth;Parameter Code;Analysis Method Code;Value Flags;Value;Unit;Data Quality;Status
ZAF00290;2009-03-19;15:20;0.0;EC;0;;321.0;µS/cm;Fair;
ZAF00290;2009-03-19;15:20;0.0;DRP;0;;0.038;mg/l;Fair;
ZAF00290;2009-06-10;10:00;0.0;Alk-Tot;0;;249.683;mg/l;Fair;
ZAF00290;2009-06-10;10:00;0.0;EC;0;;611.0;µS/cm;Fair;
ZAF00290;2009-06-10;10:00;0.0;DRP;0;;0.012;mg/l;Fair;
ZAF00290;2009-08-05;13:24;0.0;Alk-Tot;0;;247.803;mg/l;Fair;
ZAF00290;2009-08-05;13:24;0.0;EC;0;;599.0;µS/cm;Fair;
ZAF00290;2009-08-05;13:24;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00290;2009-09-23;14:23;0.0;Alk-Tot;0;;274.028;mg/l;Fair;
ZAF00290;2009-09-23;14:23;0.0;EC;0;;739.0;µS/cm;Fair;
ZAF00290;2009-09-23;14:23;0.0;DRP;0;;0.013;mg/l;Fair;
ZAF00290;2009-12-11;11:20;0.0;Alk-Tot;0;;126.061;mg/l;Fair;
ZAF00290;2009-12-11;11:20;0.0;EC;0;;341.0;µS/cm;Fair;
ZAF00290;2009-12-11;11:20;0.0;DRP;0;;0.033;mg/l;Fair;
ZAF00290;2010-02-03;14:18;0.0;Alk-Tot;0;;119.827;mg/l;Fair;
ZAF00290;2010-02-03;14:18;0.0;EC;0;;270.0;µS/cm;Fair;
ZAF00290;2010-02-03;14:18;0.0;DRP;0;;0.017;mg/l;Fair;
ZAF00290;2010-03-30;10:00;0.0;Alk-Tot;0;;138.56;mg/l;Fair;
ZAF00290;2010-03-30;10:00;0.0;EC;0;;341.0;µS/cm;Fair;
ZAF00290;2010-03-30;10:00;0.0;DRP;0;;0.02;mg/l;Fair;
ZAF00290;2010-05-25;10:02;0.0;Alk-Tot;0;;268.63;mg/l;Fair;
ZAF00290;2010-05-25;10:02;0.0;EC;0;;710.0;µS/cm;Fair;
ZAF00290;2010-05-25;10:02;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00290;2010-07-20;10:20;0.0;EC;0;;612.0;µS/cm;Fair;
ZAF00290;2010-09-14;10:07;0.0;Alk-Tot;0;;361.535;mg/l;Fair;
ZAF00290;2010-09-14;10:07;0.0;EC;0;;975.0;µS/cm;Fair;
ZAF00290;2010-09-14;10:07;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00290;2010-11-10;11:30;0.0;Alk-Tot;0;;210.197;mg/l;Fair;
ZAF00290;2010-11-10;11:30;0.0;EC;0;;267.3;µS/cm;Fair;
ZAF00290;2010-11-10;11:30;0.0;DRP;0;;0.015;mg/l;Fair;
ZAF00290;2011-01-13;14:48;0.0;Alk-Tot;0;;162.494;mg/l;Fair;
ZAF00290;2011-01-13;14:48;0.0;EC;0;;408.0;µS/cm;Fair;
ZAF00290;2011-01-13;14:48;0.0;DRP;0;;0.023;mg/l;Fair;
ZAF00290;2011-03-07;11:00;0.0;Alk-Tot;0;;139.874;mg/l;Fair;
ZAF00290;2011-03-07;11:00;0.0;DRP;0;;0.082;mg/l;Fair;
ZAF00290;2011-05-05;12:40;0.0;Alk-Tot;0;;188.573;mg/l;Fair;
ZAF00290;2011-05-05;12:40;0.0;EC;0;;485.0;µS/cm;Fair;
ZAF00290;2011-05-05;12:40;0.0;DRP;0;;0.187;mg/l;Fair;
ZAF00290;2011-08-30;09:15;0.0;Alk-Tot;0;;162.216;mg/l;Fair;
ZAF00290;2011-08-30;09:15;0.0;EC;0;;458.0;µS/cm;Fair;
ZAF00290;2011-08-30;09:15;0.0;DRP;0;;0.014;mg/l;Fair;
ZAF00290;2011-10-20;16:20;0.0;Alk-Tot;0;;167.616;mg/l;Fair;
ZAF00290;2011-10-20;16:20;0.0;EC;0;;408.0;µS/cm;Fair;
ZAF00290;2011-10-20;16:20;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00290;2012-01-16;11:10;0.0;Alk-Tot;0;;129.651;mg/l;Fair;
ZAF00290;2012-01-16;11:10;0.0;EC;0;;370.0;µS/cm;Fair;
ZAF00290;2012-01-16;11:10;0.0;DRP;0;;0.083;mg/l;Fair;
ZAF00290;2012-03-07;10:00;0.0;Alk-Tot;0;;183.105;mg/l;Fair;
ZAF00290;2012-03-07;10:00;0.0;EC;0;;485.0;µS/cm;Fair;
ZAF00290;2012-03-07;10:00;0.0;DRP;0;;0.144;mg/l;Fair;
ZAF00290;2012-05-09;14:03;0.0;Alk-Tot;0;;263.966;mg/l;Fair;
ZAF00290;2012-05-09;14:03;0.0;EC;0;;625.0;µS/cm;Fair;
ZAF00290;2012-05-09;14:03;0.0;DRP;0;;0.105;mg/l;Fair;
ZAF00290;2012-06-26;14:30;0.0;Alk-Tot;0;;90.728;mg/l;Fair;
ZAF00290;2012-06-26;14:30;0.0;EC;0;;499.0;µS/cm;Fair;
ZAF00290;2012-06-26;14:30;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00290;2012-08-22;14:08;0.0;Alk-Tot;0;;103.598;mg/l;Fair;
ZAF00290;2012-08-22;14:08;0.0;EC;0;;270.8;µS/cm;Fair;
ZAF00290;2012-08-22;14:08;0.0;DRP;0;;0.023;mg/l;Fair;
ZAF00290;2012-11-13;11:55;0.0;Alk-Tot;0;;115.316;mg/l;Fair;
ZAF00290;2012-11-13;11:55;0.0;EC;0;;274.0;µS/cm;Fair;
ZAF00290;2012-11-13;11:55;0.0;DRP;0;;0.019;mg/l;Fair;
ZAF00290;2013-01-07;14:15;0.0;Alk-Tot;0;;146.221;mg/l;Fair;
ZAF00290;2013-01-07;14:15;0.0;EC;0;;342.1;µS/cm;Fair;
ZAF00290;2013-01-07;14:15;0.0;DRP;0;;0.037;mg/l;Fair;
ZAF00290;2013-03-05;11:48;0.0;Alk-Tot;0;;103.976;mg/l;Fair;
ZAF00290;2013-03-05;11:48;0.0;EC;0;;289.3;µS/cm;Fair;
ZAF00290;2013-03-05;11:48;0.0;DRP;0;;0.011;mg/l;Fair;
ZAF00290;2013-05-29;12:35;0.0;Alk-Tot;0;;100.339;mg/l;Fair;
ZAF00290;2013-05-29;12:35;0.0;EC;0;;281.3;µS/cm;Fair;
ZAF00290;2013-05-29;12:35;0.0;DRP;0;;0.012;mg/l;Fair;
ZAF00290;2013-07-24;13:00;0.0;Alk-Tot;0;;178.791;mg/l;Fair;
ZAF00290;2013-07-24;13:00;0.0;EC;0;;424.0;µS/cm;Fair;
ZAF00290;2013-07-24;13:00;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00290;2013-11-13;13:28;0.0;Alk-Tot;0;;79.736;mg/l;Fair;
ZAF00290;2013-11-13;13:28;0.0;EC;0;;218.1;µS/cm;Fair;
ZAF00290;2013-11-13;13:28;0.0;DRP;0;;0.05;mg/l;Fair;
ZAF00290;2014-01-15;12:18;0.0;Alk-Tot;0;;98.628;mg/l;Fair;
ZAF00290;2014-01-15;12:18;0.0;EC;0;;212.54;µS/cm;Fair;
ZAF00290;2014-01-15;12:18;0.0;DRP;0;;0.073;mg/l;Fair;
ZAF00290;2014-03-05;09:30;0.0;Alk-Tot;0;;98.249;mg/l;Fair;
ZAF00290;2014-03-05;09:30;0.0;EC;0;;276.2;µS/cm;Fair;
ZAF00290;2014-03-05;09:30;0.0;DRP;0;;0.069;mg/l;Fair;
ZAF00290;2014-05-08;12:11;0.0;Alk-Tot;0;;128.37;mg/l;Fair;
ZAF00290;2014-05-08;12:11;0.0;EC;0;;337.8;µS/cm;Fair;
ZAF00290;2014-05-08;12:11;0.0;DRP;0;;0.037;mg/l;Fair;
ZAF00290;2014-07-09;13:41;0.0;Alk-Tot;0;;290.87;mg/l;Fair;
ZAF00290;2014-07-09;13:41;0.0;EC;0;;743.0;µS/cm;Fair;
ZAF00290;2014-07-09;13:41;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00290;2014-09-02;10:32;0.0;Alk-Tot;0;;302.925;mg/l;Fair;
ZAF00290;2014-09-02;10:32;0.0;EC;0;;906.0;µS/cm;Fair;
ZAF00290;2014-09-02;10:32;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00290;2015-01-14;10:00;0.0;Alk-Tot;0;;178.167;mg/l;Fair;
ZAF00290;2015-01-14;10:00;0.0;EC;0;;451.0;µS/cm;Fair;
ZAF00290;2015-01-14;10:00;0.0;DRP;0;;0.051;mg/l;Fair;
ZAF00290;2015-03-10;10:05;0.0;Alk-Tot;0;;164.312;mg/l;Fair;
ZAF00290;2015-03-10;10:05;0.0;EC;0;;442.0;µS/cm;Fair;
ZAF00290;2015-03-10;10:05;0.0;DRP;0;;0.053;mg/l;Fair;
ZAF00290;2015-05-05;12:00;0.0;Alk-Tot;0;;155.618;mg/l;Fair;
ZAF00290;2015-05-05;12:00;0.0;EC;0;;393.0;µS/cm;Fair;
ZAF00290;2015-05-05;12:00;0.0;DRP;0;;0.038;mg/l;Fair;
ZAF00290;2015-06-30;09:28;0.0;Alk-Tot;0;;118.97;mg/l;Fair;
ZAF00290;2015-06-30;09:28;0.0;EC;0;;325.0;µS/cm;Fair;
ZAF00290;2015-06-30;09:28;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00290;2015-08-25;12:40;0.0;Alk-Tot;0;;206.721;mg/l;Fair;
ZAF00290;2015-08-25;12:40;0.0;EC;0;;470.0;µS/cm;Fair;
ZAF00290;2015-08-25;12:40;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00290;2015-10-27;11:40;0.0;Alk-Tot;0;;187.729;mg/l;Fair;
ZAF00290;2015-10-27;11:40;0.0;EC;0;;458.0;µS/cm;Fair;
ZAF00290;2015-10-27;11:40;0.0;DRP;0;;0.059;mg/l;Fair;
ZAF00290;2015-12-15;10:28;0.0;Alk-Tot;0;;223.679;mg/l;Fair;
ZAF00290;2015-12-15;10:28;0.0;EC;0;;529.0;µS/cm;Fair;
ZAF00290;2015-12-15;10:28;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00290;2016-02-23;11:00;0.0;Alk-Tot;0;;131.6;mg/l;Fair;
ZAF00290;2016-02-23;11:00;0.0;EC;0;;326.0;µS/cm;Fair;
ZAF00290;2016-02-23;11:00;0.0;DRP;0;;0.067;mg/l;Fair;
ZAF00290;2016-05-04;11:50;0.0;Alk-Tot;0;;203.5;mg/l;Fair;
ZAF00290;2016-05-04;11:50;0.0;EC;0;;500.0;µS/cm;Fair;
ZAF00290;2016-05-04;11:50;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00290;2016-06-28;12:10;0.0;Alk-Tot;0;;220.1;mg/l;Fair;
ZAF00290;2016-06-28;12:10;0.0;EC;0;;504.0;µS/cm;Fair;
ZAF00290;2016-06-28;12:10;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00290;2016-08-24;10:09;0.0;Alk-Tot;0;;175.5;mg/l;Fair;
ZAF00290;2016-08-24;10:09;0.0;EC;0;;429.0;µS/cm;Fair;
ZAF00290;2016-08-24;10:09;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00290;2016-10-25;10:40;0.0;Alk-Tot;0;;245.2;mg/l;Fair;
ZAF00290;2016-10-25;10:40;0.0;EC;0;;594.0;µS/cm;Fair;
ZAF00290;2016-10-25;10:40;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00290;2017-01-17;11:05;0.0;Alk-Tot;0;;138.5;mg/l;Fair;
ZAF00290;2017-01-17;11:05;0.0;DRP;0;;0.04;mg/l;Fair;
ZAF00290;2017-03-14;11:10;0.0;Alk-Tot;0;;124.3;mg/l;Fair;
ZAF00290;2017-03-14;11:10;0.0;EC;0;;476.0;µS/cm;Fair;
ZAF00290;2017-03-14;11:10;0.0;DRP;0;;0.055;mg/l;Fair;
ZAF00290;2017-05-24;10:20;0.0;Alk-Tot;0;;203.7;mg/l;Fair;
ZAF00290;2017-05-24;10:20;0.0;EC;0;;545.0;µS/cm;Fair;
ZAF00290;2017-05-24;10:20;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00290;2017-07-25;11:44;0.0;Alk-Tot;0;;261.2;mg/l;Fair;
ZAF00290;2017-07-25;11:44;0.0;EC;0;;669.0;µS/cm;Fair;
ZAF00290;2017-07-25;11:44;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00290;2018-04-24;11:17;0.0;Alk-Tot;0;;202.4;mg/l;Fair;
ZAF00290;2018-04-24;11:17;0.0;EC;0;;559.0;µS/cm;Fair;
ZAF00290;2018-04-24;11:17;0.0;DRP;0;;0.129;mg/l;Fair;
ZAF00290;2018-02-06;11:34;0.0;Alk-Tot;0;;94.4;mg/l;Fair;
ZAF00290;2018-02-06;11:34;0.0;EC;0;;232.0;µS/cm;Fair;
ZAF00290;2018-02-06;11:34;0.0;DRP;0;;0.072;mg/l;Fair;
ZAF00290;2017-12-12;12:55;0.0;Alk-Tot;0;;281.5;mg/l;Fair;
ZAF00290;2017-12-12;12:55;0.0;EC;0;;769.0;µS/cm;Fair;
ZAF00290;2017-12-12;12:55;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00290;2017-10-17;11:48;0.0;Alk-Tot;0;;89.4;mg/l;Fair;
ZAF00290;2017-10-17;11:48;0.0;EC;0;;249.0;µS/cm;Fair;
ZAF00290;2017-10-17;11:48;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00290;2017-11-14;10:07;0.0;Alk-Tot;0;;224.8;mg/l;Fair;
ZAF00290;2017-11-14;10:07;0.0;EC;0;;584.0;µS/cm;Fair;
ZAF00290;2017-11-14;10:07;0.0;DRP;0;;0.03;mg/l;Fair;
ZAF00290;2018-01-09;10:30;0.0;Alk-Tot;0;;298.5;mg/l;Fair;
ZAF00290;2018-01-09;10:30;0.0;EC;0;;763.0;µS/cm;Fair;
ZAF00290;2018-01-09;10:30;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00290;2018-03-06;10:55;0.0;Alk-Tot;0;;110.1;mg/l;Fair;
ZAF00290;2018-03-06;10:55;0.0;EC;0;;283.0;µS/cm;Fair;
ZAF00290;2018-03-06;10:55;0.0;DRP;0;;0.427;mg/l;Fair;
ZAF00290;2018-05-15;10:38;0.0;Alk-Tot;0;;255.2;mg/l;Fair;
ZAF00290;2018-05-15;10:38;0.0;EC;0;;731.0;µS/cm;Fair;
ZAF00290;2018-05-15;10:38;0.0;DRP;0;;0.025;mg/l;Fair;
ZAF00301;2022-05-25;16:45;0.0;Alk-Tot;0;;65.905;mg/l;Suspect;
ZAF00301;2022-05-25;16:45;0.0;EC;0;;121.5;µS/cm;Suspect;
ZAF00301;2022-05-25;16:45;0.0;DRP;0;<;0.01;mg/l;Suspect;
ZAF00301;2022-01-20;14:20;0.0;Alk-Tot;0;;42.194;mg/l;Suspect;
ZAF00301;2022-01-20;14:20;0.0;EC;0;;105.1;µS/cm;Suspect;
ZAF00301;2022-01-20;14:20;0.0;DRP;0;<;0.01;mg/l;Suspect;
ZAF00301;2021-09-14;16:30;0.0;Alk-Tot;0;;83.851;mg/l;Suspect;
ZAF00301;2021-09-14;16:30;0.0;EC;0;;213.81;µS/cm;Suspect;
ZAF00301;2021-09-14;16:30;0.0;DRP;0;;0.057;mg/l;Suspect;
ZAF00301;2021-07-16;09:01;0.0;Alk-Tot;0;;66.928;mg/l;Suspect;
ZAF00301;2021-07-16;09:01;0.0;EC;0;;193.1;µS/cm;Suspect;
ZAF00301;2021-07-16;09:01;0.0;DRP;0;;0.017;mg/l;Suspect;
ZAF00301;2021-11-17;09:41;0.0;Alk-Tot;0;;104.949;mg/l;Suspect;
ZAF00301;2021-11-17;09:41;0.0;EC;0;;258.1;µS/cm;Suspect;
ZAF00301;2021-11-17;09:41;0.0;DRP;0;;0.018;mg/l;Suspect;
ZAF00301;2022-03-08;15:30;0.0;Alk-Tot;0;;45.347;mg/l;Suspect;
ZAF00301;2022-03-08;15:30;0.0;EC;0;;107.82;µS/cm;Suspect;
ZAF00301;2022-03-08;15:30;0.0;DRP;0;<;0.02;mg/l;Suspect;
ZAF00301;2018-06-12;13:45;0.0;Alk-Tot;0;;88.7;mg/l;Fair;
ZAF00301;2018-06-12;13:45;0.0;EC;0;;227.0;µS/cm;Fair;
ZAF00301;2018-06-12;13:45;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2018-04-24;14:10;0.0;Alk-Tot;0;;44.6;mg/l;Fair;
ZAF00301;2018-04-24;14:10;0.0;EC;0;;159.0;µS/cm;Fair;
ZAF00301;2018-04-24;14:10;0.0;DRP;0;;0.012;mg/l;Fair;
ZAF00301;2018-02-05;10:02;0.0;Alk-Tot;0;;35.5;mg/l;Fair;
ZAF00301;2018-02-05;10:02;0.0;EC;0;;102.0;µS/cm;Fair;
ZAF00301;2018-02-05;10:02;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2017-12-11;09:57;0.0;Alk-Tot;0;;45.6;mg/l;Fair;
ZAF00301;2017-12-11;09:57;0.0;EC;0;;155.0;µS/cm;Fair;
ZAF00301;2017-12-11;09:57;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2017-10-16;10:34;0.0;Alk-Tot;0;;33.7;mg/l;Fair;
ZAF00301;2017-10-16;10:34;0.0;EC;0;;136.0;µS/cm;Fair;
ZAF00301;2017-10-16;10:34;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2017-07-17;10:37;0.0;Alk-Tot;0;;68.9;mg/l;Fair;
ZAF00301;2017-07-17;10:37;0.0;EC;0;;213.0;µS/cm;Fair;
ZAF00301;2017-07-17;10:37;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2017-05-25;12:15;0.0;Alk-Tot;0;;47.7;mg/l;Fair;
ZAF00301;2017-05-25;12:15;0.0;EC;0;;151.0;µS/cm;Fair;
ZAF00301;2017-05-25;12:15;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2017-03-13;11:17;0.0;Alk-Tot;0;;47.1;mg/l;Fair;
ZAF00301;2017-03-13;11:17;0.0;EC;0;;190.0;µS/cm;Fair;
ZAF00301;2017-03-13;11:17;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2017-01-16;10:05;0.0;Alk-Tot;0;;51.7;mg/l;Fair;
ZAF00301;2017-01-16;10:05;0.0;EC;0;;187.0;µS/cm;Fair;
ZAF00301;2017-01-16;10:05;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2016-11-01;10:41;0.0;Alk-Tot;0;;62.5;mg/l;Fair;
ZAF00301;2016-11-01;10:41;0.0;EC;0;;161.0;µS/cm;Fair;
ZAF00301;2016-11-01;10:41;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2016-07-04;12:04;0.0;Alk-Tot;0;;98.7;mg/l;Fair;
ZAF00301;2016-07-04;12:04;0.0;EC;0;;284.0;µS/cm;Fair;
ZAF00301;2016-07-04;12:04;0.0;DRP;0;;0.021;mg/l;Fair;
ZAF00301;2016-03-29;13:15;0.0;Alk-Tot;0;;65.9;mg/l;Fair;
ZAF00301;2016-03-29;13:15;0.0;EC;0;;195.0;µS/cm;Fair;
ZAF00301;2016-03-29;13:15;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2016-01-12;08:43;0.0;Alk-Tot;0;;94.524;mg/l;Fair;
ZAF00301;2016-01-12;08:43;0.0;EC;0;;223.0;µS/cm;Fair;
ZAF00301;2016-01-12;08:43;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2015-11-10;09:39;0.0;Alk-Tot;0;;75.038;mg/l;Fair;
ZAF00301;2015-11-10;09:39;0.0;EC;0;;189.6;µS/cm;Fair;
ZAF00301;2015-11-10;09:39;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2015-09-01;09:04;0.0;Alk-Tot;0;;101.819;mg/l;Fair;
ZAF00301;2015-09-01;09:04;0.0;EC;0;;252.8;µS/cm;Fair;
ZAF00301;2015-09-01;09:04;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2015-07-13;11:43;0.0;Alk-Tot;0;;102.043;mg/l;Fair;
ZAF00301;2015-07-13;11:43;0.0;EC;0;;241.1;µS/cm;Fair;
ZAF00301;2015-07-13;11:43;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2015-05-06;15:35;0.0;Alk-Tot;0;;81.339;mg/l;Fair;
ZAF00301;2015-05-06;15:35;0.0;EC;0;;194.6;µS/cm;Fair;
ZAF00301;2015-05-06;15:35;0.0;DRP;0;;0.246;mg/l;Fair;
ZAF00301;2015-03-09;09:58;0.0;Alk-Tot;0;;80.67;mg/l;Fair;
ZAF00301;2015-03-09;09:58;0.0;EC;0;;258.1;µS/cm;Fair;
ZAF00301;2015-03-09;09:58;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2015-01-13;10:03;0.0;Alk-Tot;0;;75.322;mg/l;Fair;
ZAF00301;2015-01-13;10:03;0.0;EC;0;;195.4;µS/cm;Fair;
ZAF00301;2015-01-13;10:03;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2014-10-27;09:50;0.0;Alk-Tot;0;;130.861;mg/l;Fair;
ZAF00301;2014-10-27;09:50;0.0;EC;0;;328.9;µS/cm;Fair;
ZAF00301;2014-10-27;09:50;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2014-09-01;10:00;0.0;Alk-Tot;0;;102.082;mg/l;Fair;
ZAF00301;2014-09-01;10:00;0.0;EC;0;;288.2;µS/cm;Fair;
ZAF00301;2014-09-01;10:00;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2014-07-07;10:26;0.0;Alk-Tot;0;;93.91;mg/l;Fair;
ZAF00301;2014-07-07;10:26;0.0;EC;0;;200.1;µS/cm;Fair;
ZAF00301;2014-07-07;10:26;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2014-05-12;10:07;0.0;Alk-Tot;0;;58.058;mg/l;Fair;
ZAF00301;2014-05-12;10:07;0.0;EC;0;;153.6;µS/cm;Fair;
ZAF00301;2014-05-12;10:07;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2014-03-10;10:00;0.0;Alk-Tot;0;;30.612;mg/l;Fair;
ZAF00301;2014-03-10;10:00;0.0;EC;0;;105.3;µS/cm;Fair;
ZAF00301;2014-03-10;10:00;0.0;DRP;0;<;0.02;mg/l;Fair;
ZAF00301;2013-12-01;10:30;0.0;Alk-Tot;0;;111.815;mg/l;Fair;
ZAF00301;2013-12-01;10:30;0.0;EC;0;;294.6;µS/cm;Fair;
ZAF00301;2013-12-01;10:30;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2013-10-21;10:47;0.0;Alk-Tot;0;;142.659;mg/l;Fair;
ZAF00301;2013-10-21;10:47;0.0;EC;0;;392.76;µS/cm;Fair;
ZAF00301;2013-10-21;10:47;0.0;DRP;0;;0.013;mg/l;Fair;
ZAF00301;2013-08-16;10:10;0.0;Alk-Tot;0;;121.793;mg/l;Fair;
ZAF00301;2013-08-16;10:10;0.0;EC;0;;357.0;µS/cm;Fair;
ZAF00301;2013-08-16;10:10;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2013-06-03;12:07;0.0;Alk-Tot;0;;76.207;mg/l;Fair;
ZAF00301;2013-06-03;12:07;0.0;EC;0;;271.1;µS/cm;Fair;
ZAF00301;2013-06-03;12:07;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2013-04-08;10:10;0.0;Alk-Tot;0;;51.091;mg/l;Fair;
ZAF00301;2013-04-08;10:10;0.0;EC;0;;160.5;µS/cm;Fair;
ZAF00301;2013-04-08;10:10;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2013-03-05;10:00;0.0;Alk-Tot;0;;114.668;mg/l;Fair;
ZAF00301;2013-03-05;10:00;0.0;EC;0;;316.7;µS/cm;Fair;
ZAF00301;2013-03-05;10:00;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2012-12-10;12:50;0.0;Alk-Tot;0;;82.94;mg/l;Fair;
ZAF00301;2012-12-10;12:50;0.0;EC;0;;207.6;µS/cm;Fair;
ZAF00301;2012-12-10;12:50;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2012-09-25;12:00;0.0;Alk-Tot;0;;130.276;mg/l;Fair;
ZAF00301;2012-09-25;12:00;0.0;EC;0;;364.9;µS/cm;Fair;
ZAF00301;2012-09-25;12:00;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2012-07-30;12:20;0.0;Alk-Tot;0;;92.38;mg/l;Fair;
ZAF00301;2012-07-30;12:20;0.0;EC;0;;306.8;µS/cm;Fair;
ZAF00301;2012-07-30;12:20;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2012-06-04;11:04;0.0;Alk-Tot;0;;126.372;mg/l;Fair;
ZAF00301;2012-06-04;11:04;0.0;EC;0;;372.9;µS/cm;Fair;
ZAF00301;2012-06-04;11:04;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2012-04-02;13:00;0.0;Alk-Tot;0;;54.181;mg/l;Fair;
ZAF00301;2012-04-02;13:00;0.0;EC;0;;222.7;µS/cm;Fair;
ZAF00301;2012-04-02;13:00;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2012-02-20;10:00;0.0;Alk-Tot;0;;64.754;mg/l;Fair;
ZAF00301;2012-02-20;10:00;0.0;EC;0;;157.3;µS/cm;Fair;
ZAF00301;2012-02-20;10:00;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2011-09-26;09:45;0.0;Alk-Tot;0;;119.237;mg/l;Fair;
ZAF00301;2011-09-26;09:45;0.0;EC;0;;283.0;µS/cm;Fair;
ZAF00301;2011-09-26;09:45;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2011-08-01;10:00;0.0;Alk-Tot;0;;53.067;mg/l;Fair;
ZAF00301;2011-08-01;10:00;0.0;EC;0;;123.4;µS/cm;Fair;
ZAF00301;2011-08-01;10:00;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2011-05-09;10:54;0.0;Alk-Tot;0;;38.799;mg/l;Fair;
ZAF00301;2011-05-09;10:54;0.0;EC;0;;132.0;µS/cm;Fair;
ZAF00301;2011-05-09;10:54;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2011-03-15;13:22;0.0;Alk-Tot;0;;34.716;mg/l;Fair;
ZAF00301;2011-03-15;13:22;0.0;EC;0;;98.4;µS/cm;Fair;
ZAF00301;2011-03-15;13:22;0.0;DRP;0;;0.043;mg/l;Fair;
ZAF00301;2011-01-17;10:45;0.0;Alk-Tot;0;;59.228;mg/l;Fair;
ZAF00301;2011-01-17;10:45;0.0;EC;0;;104.0;µS/cm;Fair;
ZAF00301;2011-01-17;10:45;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2010-11-15;13:00;0.0;EC;0;;147.6;µS/cm;Fair;
ZAF00301;2010-11-15;13:00;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2010-09-20;10:00;0.0;Alk-Tot;0;;69.072;mg/l;Fair;
ZAF00301;2010-09-20;10:00;0.0;EC;0;;185.2;µS/cm;Fair;
ZAF00301;2010-09-20;10:00;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2010-07-26;08:22;0.0;EC;0;;181.0;µS/cm;Fair;
ZAF00301;2010-05-31;11:45;0.0;EC;0;;140.0;µS/cm;Fair;
ZAF00301;2010-04-29;13:35;0.0;Alk-Tot;0;;37.486;mg/l;Fair;
